Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
12/8/2015,Liberty,Away,56,Furman,79,Home,,Loss,-23,-3.69,4.88,Division 1
12/8/2015,Penn State,Away,66,George Washington,76,Home,,Loss,-10,-3.78,6.52,Division 1
12/8/2015,Montana,Away,58,Gonzaga,61,Home,,Loss,-3,5.38,13.45,Division 1
12/8/2015,Grand Canyon,Home,70,Southern,56,Away,,Win,14,8.16,3.82,Division 1
12/8/2015,Gonzaga,Home,61,Montana,58,Away,,Win,3,13.45,5.38,Division 1
12/8/2015,Georgia,Home,74,Winthrop,64,Away,,Win,10,0.94,6.31,Division 1
12/8/2015,Winthrop,Away,64,Georgia,74,Home,,Loss,-10,6.31,0.94,Division 1
12/9/2015,John Brown,Away,53,Oral Roberts,88,Home,,Loss,-35,0.00,-0.90,Non Division 1
12/9/2015,Oral Roberts,Home,88,John Brown,53,Away,,Win,35,-0.90,0.00,Non Division 1
12/9/2015,York (PA),Away,58,Northern Colorado,91,Home,,Loss,-33,0.00,-6.13,Non Division 1
12/9/2015,Nevada,Home,119,Fresno Pacific,70,Away,,Win,49,2.82,0.00,Non Division 1
12/9/2015,Northern Colorado,Home,91,York (PA),58,Away,,Win,33,-6.13,0.00,Non Division 1
12/9/2015,Pennsylvania,Home,73,Temple,77,Away,,Loss,-4,-3.64,1.22,Division 1
12/9/2015,Boston College,Away,51,Providence,66,Home,,Loss,-15,-9.30,3.91,Division 1
12/9/2015,Providence,Home,66,Boston College,51,Away,,Win,15,3.91,-9.30,Division 1
12/9/2015,Pepperdine,Home,77,Long Beach State,75,Away,,Win,2,2.23,1.47,Division 1
12/9/2015,Temple,Away,77,Pennsylvania,73,Home,,Win,4,1.22,-3.64,Division 1
12/9/2015,Long Beach State,Away,75,Pepperdine,77,Home,,Loss,-2,1.47,2.23,Division 1
12/9/2015,Marist,Home,53,Albany (NY),75,Away,,Loss,-22,-7.17,9.97,Division 1
12/9/2015,Eastern Illinois,Away,76,Marshall,82,Home,,Loss,-6,-2.27,1.12,Division 1
12/9/2015,Albany (NY),Away,75,Marist,53,Home,,Win,22,9.97,-7.17,Division 1
12/9/2015,Columbia,Away,72,Manhattan,71,Home,,Win,1,6.97,-4.35,Division 1
12/9/2015,Manhattan,Home,71,Columbia,72,Away,,Loss,-1,-4.35,6.97,Division 1
12/9/2015,Marshall,Home,82,Eastern Illinois,76,Away,,Win,6,1.12,-2.27,Division 1
12/9/2015,Nebraska-Omaha,Away,78,Missouri,85,Home,,Loss,-7,3.81,-4.39,Division 1
12/9/2015,Fresno Pacific,Away,70,Nevada,119,Home,,Loss,-49,0.00,2.82,Non Division 1
12/9/2015,Missouri,Home,85,Nebraska-Omaha,78,Away,,Win,7,-4.39,3.81,Division 1
12/9/2015,Maryland-Eastern Shore,Away,35,Michigan State,78,Home,,Loss,-43,-6.91,16.38,Division 1
12/9/2015,Michigan State,Home,78,Maryland-Eastern Shore,35,Away,,Win,43,16.38,-6.91,Division 1
12/9/2015,Utah Valley,Home,84,Weber State,81,Away,,Win,3,-2.67,9.88,Division 1
12/9/2015,Weber State,Away,81,Utah Valley,84,Home,,Loss,-3,9.88,-2.67,Division 1
12/9/2015,Texas Tech,Home,68,Tennessee-Martin,49,Away,,Win,19,1.72,1.82,Division 1
12/9/2015,St. John's (NY),Home,48,Niagara,44,Away,,Win,4,-9.31,-7.55,Division 1
12/9/2015,Tennessee-Martin,Away,49,Texas Tech,68,Home,,Loss,-19,1.82,1.72,Division 1
12/9/2015,Dayton,Away,72,Vanderbilt,67,Home,,Win,5,7.38,9.15,Division 1
12/9/2015,Milwaukee,Away,68,Wisconsin,67,Home,,Win,1,6.88,4.27,Division 1
12/9/2015,Wisconsin,Home,67,Milwaukee,68,Away,,Loss,-1,4.27,6.88,Division 1
12/9/2015,Wichita State,Home,56,Nevada-Las Vegas,50,Away,,Win,6,13.97,4.67,Division 1
12/9/2015,Vanderbilt,Home,67,Dayton,72,Away,,Loss,-5,9.15,7.38,Division 1
12/9/2015,Nevada-Las Vegas,Away,50,Wichita State,56,Home,,Loss,-6,4.67,13.97,Division 1
12/9/2015,Virginia Tech,Away,74,Radford,65,Home,,Win,9,2.42,0.58,Division 1
12/9/2015,Denver,Away,59,San Diego,47,Home,,Win,12,-0.10,-8.40,Division 1
12/9/2015,Radford,Home,65,Virginia Tech,74,Away,,Loss,-9,0.58,2.42,Division 1
12/9/2015,Howard,Away,55,Purdue,93,Home,,Loss,-38,-3.64,13.15,Division 1
12/9/2015,Purdue,Home,93,Howard,55,Away,,Win,38,13.15,-3.64,Division 1
12/9/2015,San Diego,Home,47,Denver,59,Away,,Loss,-12,-8.40,-0.10,Division 1
12/9/2015,Southern Illinois-Edwardsville,Away,76,Southern Illinois,74,Home,,Win,2,-8.18,4.09,Division 1
12/9/2015,Niagara,Away,44,St. John's (NY),48,Home,,Loss,-4,-7.55,-9.31,Division 1
12/9/2015,Southern Illinois,Home,74,Southern Illinois-Edwardsville,76,Away,,Loss,-2,4.09,-8.18,Division 1
12/9/2015,Hofstra,Away,68,Siena,81,Home,,Loss,-13,5.27,5.38,Division 1
12/9/2015,Siena,Home,81,Hofstra,68,Away,,Win,13,5.38,5.27,Division 1
12/9/2015,Creighton,Home,83,Nebraska,67,Away,,Win,16,6.30,3.26,Division 1
12/9/2015,Nebraska,Away,67,Creighton,83,Home,,Loss,-16,3.26,6.30,Division 1
12/9/2015,Colorado State,Home,97,Arkansas-Fort Smith,72,Away,,Win,25,2.18,0.00,Non Division 1
12/9/2015,North Carolina Wesleyan,Away,73,Coastal Carolina,98,Home,,Loss,-25,0.00,7.38,Non Division 1
12/9/2015,Arkansas-Fort Smith,Away,72,Colorado State,97,Home,,Loss,-25,0.00,2.18,Non Division 1
12/9/2015,Davidson,Home,96,Eastern Washington,86,Away,,Win,10,1.31,5.00,Division 1
12/9/2015,DePaul,Away,74,Drake,71,Home,,Win,3,-7.52,-4.66,Division 1
12/9/2015,Drake,Home,71,DePaul,74,Away,,Loss,-3,-4.66,-7.52,Division 1
12/9/2015,Toledo,Away,72,Detroit Mercy,75,Home,,Loss,-3,5.88,0.90,Division 1
12/9/2015,Eastern Washington,Away,86,Davidson,96,Home,,Loss,-10,5.00,1.31,Division 1
12/9/2015,Detroit Mercy,Home,75,Toledo,72,Away,,Win,3,0.90,5.88,Division 1
12/9/2015,Loyola Marymount,Away,66,Boise State,67,Home,,Loss,-1,-3.58,7.31,Division 1
12/9/2015,Brigham Young,Home,80,Utah State,68,Away,,Win,12,11.39,1.84,Division 1
12/9/2015,Boise State,Home,67,Loyola Marymount,66,Away,,Win,1,7.31,-3.58,Division 1
12/9/2015,Arizona,Home,85,Fresno State,72,Away,,Win,13,12.21,5.06,Division 1
12/9/2015,Fresno State,Away,72,Arizona,85,Home,,Loss,-13,5.06,12.21,Division 1
12/9/2015,Utah State,Away,68,Brigham Young,80,Home,,Loss,-12,1.84,11.39,Division 1
12/9/2015,Charlotte,Home,70,Campbell,76,Away,,Loss,-6,-1.42,0.13,Division 1
12/9/2015,Coastal Carolina,Home,98,North Carolina Wesleyan,73,Away,,Win,25,7.38,0.00,Non Division 1
12/9/2015,Campbell,Away,76,Charlotte,70,Home,,Win,6,0.13,-1.42,Division 1
12/9/2015,University of California,Home,74,Incarnate Word,62,Away,,Win,12,8.09,0.17,Division 1
12/9/2015,Incarnate Word,Away,62,University of California,74,Home,,Loss,-12,0.17,8.09,Division 1
12/9/2015,Eastern Kentucky,Away,67,Kentucky,88,Home,,Loss,-21,1.42,11.41,Division 1
12/9/2015,Kentucky,Home,88,Eastern Kentucky,67,Away,,Win,21,11.41,1.42,Division 1
12/9/2015,Kansas State,Home,83,Coppin State,58,Away,,Win,25,2.00,-8.29,Division 1
12/9/2015,Kansas,Home,92,Holy Cross,59,Away,,Win,33,13.82,-4.33,Division 1
12/9/2015,Coppin State,Away,58,Kansas State,83,Home,,Loss,-25,-8.29,2.00,Division 1
12/9/2015,Fairleigh Dickinson,Away,91,Lafayette,89,Home,,Win,2,-0.34,-9.00,Division 1
12/9/2015,Dartmouth,Away,79,Maine,69,Home,,Win,10,0.11,-10.90,Division 1
12/9/2015,Maine,Home,69,Dartmouth,79,Away,,Loss,-10,-10.90,0.11,Division 1
12/9/2015,McNeese State,Away,64,Louisiana-Lafayette,97,Home,,Loss,-33,-7.52,6.42,Division 1
12/9/2015,Lafayette,Home,89,Fairleigh Dickinson,91,Away,,Loss,-2,-9.00,-0.34,Division 1
12/9/2015,Louisiana-Lafayette,Home,97,McNeese State,64,Away,,Win,33,6.42,-7.52,Division 1
12/9/2015,North Carolina-Greensboro,Away,72,High Point,90,Home,,Loss,-18,-0.75,7.65,Division 1
12/9/2015,Illinois,Home,69,Yale,65,Away,,Win,4,-2.65,12.04,Division 1
12/9/2015,High Point,Home,90,North Carolina-Greensboro,72,Away,,Win,18,7.65,-0.75,Division 1
12/9/2015,Hartford,Home,66,Quinnipiac,68,Away,,Loss,-2,-7.64,-5.40,Division 1
12/9/2015,Quinnipiac,Away,68,Hartford,66,Home,,Win,2,-5.40,-7.64,Division 1
12/9/2015,Yale,Away,65,Illinois,69,Home,,Loss,-4,12.04,-2.65,Division 1
12/9/2015,Valparaiso,Away,69,Indiana State,63,Home,,Win,6,13.56,-1.63,Division 1
12/9/2015,Holy Cross,Away,59,Kansas,92,Home,,Loss,-33,-4.33,13.82,Division 1
12/9/2015,Indiana State,Home,63,Valparaiso,69,Away,,Loss,-6,-1.63,13.56,Division 1
12/9/2015,Indiana,Home,90,IPFW,65,Away,,Win,25,12.88,4.24,Division 1
12/9/2015,IPFW,Away,65,Indiana,90,Home,,Loss,-25,4.24,12.88,Division 1
12/10/2015,Canisius,Away,67,Penn State,81,Home,,Loss,-14,-1.85,-3.78,Division 1
12/10/2015,Penn State,Home,81,Canisius,67,Away,,Win,14,-3.78,-1.85,Division 1
12/10/2015,Nicholls State,Away,47,San Diego State,84,Home,,Loss,-37,-8.82,7.69,Division 1
12/10/2015,Missouri State,Home,88,IUPUI,74,Away,,Win,14,-5.25,-5.66,Division 1
12/10/2015,Boston University,Away,80,Massachusetts-Lowell,60,Home,,Win,20,0.84,-6.21,Division 1
12/10/2015,Massachusetts-Lowell,Home,60,Boston University,80,Away,,Loss,-20,-6.21,0.84,Division 1
12/10/2015,IUPUI,Away,74,Missouri State,88,Home,,Loss,-14,-5.66,-5.25,Division 1
12/10/2015,St. Francis (NY),Home,86,NJIT,92,Away,,Loss,-6,-1.13,0.94,Division 1
12/10/2015,Southern,Away,68,Wyoming,58,Home,,Win,10,3.82,-0.58,Division 1
12/10/2015,Wyoming,Home,58,Southern,68,Away,,Loss,-10,-0.58,3.82,Division 1
12/10/2015,NJIT,Away,92,St. Francis (NY),86,Home,,Win,6,0.94,-1.13,Division 1
12/10/2015,San Diego State,Home,84,Nicholls State,47,Away,,Win,37,7.69,-8.82,Division 1
12/10/2015,Seton Hall,Home,78,Troy,69,Away,,Win,9,7.06,-6.00,Division 1
12/10/2015,Troy,Away,69,Seton Hall,78,Home,,Loss,-9,-6.00,7.06,Division 1
12/10/2015,Ave Maria,Away,59,Florida Atlantic,72,Home,,Loss,-13,0.00,-7.70,Non Division 1
12/10/2015,Florida Atlantic,Home,72,Ave Maria,59,Away,,Win,13,-7.70,0.00,Non Division 1
12/10/2015,Idaho,Home,78,Washington State,74,Away,,Win,4,3.82,-6.68,Division 1
12/10/2015,Milligan,Away,47,East Tennessee State,98,Home,,Loss,-51,0.00,4.24,Non Division 1
12/10/2015,Colgate,Home,90,Utica,68,Away,,Win,22,-1.73,0.00,Non Division 1
12/10/2015,Utica,Away,68,Colgate,90,Home,,Loss,-22,0.00,-1.73,Non Division 1
12/10/2015,East Tennessee State,Home,98,Milligan,47,Away,,Win,51,4.24,0.00,Non Division 1
12/10/2015,Louisiana-Monroe,Away,62,Kent State,73,Home,,Loss,-11,3.39,1.79,Division 1
12/10/2015,Cumberland,Away,53,Lipscomb,83,Home,,Loss,-30,0.00,-3.00,Non Division 1
12/10/2015,Lipscomb,Home,83,Cumberland,53,Away,,Win,30,-3.00,0.00,Non Division 1
12/10/2015,Kent State,Home,73,Louisiana-Monroe,62,Away,,Win,11,1.79,3.39,Division 1
12/10/2015,Washington State,Away,74,Idaho,78,Home,,Loss,-4,-6.68,3.82,Division 1
12/10/2015,Iowa,Away,82,Iowa State,83,Home,,Loss,-1,9.39,6.94,Division 1
12/10/2015,Iowa State,Home,83,Iowa,82,Away,,Win,1,6.94,9.39,Division 1
12/11/2015,Prairie View,Away,55,Texas Christian,73,Home,,Loss,-18,-10.61,-4.91,Division 1
12/11/2015,South Carolina Upstate,Home,70,North Greenville,58,Away,,Win,12,-5.63,0.00,Non Division 1
12/11/2015,North Greenville,Away,58,South Carolina Upstate,70,Home,,Loss,-12,0.00,-5.63,Non Division 1
12/11/2015,Texas-Rio Grande Valley,Home,64,Tennessee-Martin,72,Away,,Loss,-8,-11.23,1.82,Division 1
12/11/2015,Tennessee-Martin,Away,72,Texas-Rio Grande Valley,64,Home,,Win,8,1.82,-11.23,Division 1
12/11/2015,Texas Christian,Home,73,Prairie View,55,Away,,Win,18,-4.91,-10.61,Division 1
12/11/2015,North Dakota,Home,67,North Dakota State,69,Away,,Loss,-2,3.47,4.30,Division 1
12/11/2015,Valparaiso,Away,71,Chicago State,53,Home,,Win,18,13.56,-10.56,Division 1
12/11/2015,Chicago State,Home,53,Valparaiso,71,Away,,Loss,-18,-10.56,13.56,Division 1
12/11/2015,Pittsburgh,Home,84,Eastern Washington,51,Away,,Win,33,8.13,5.00,Division 1
12/11/2015,Eastern Washington,Away,51,Pittsburgh,84,Home,,Loss,-33,5.00,8.13,Division 1
12/11/2015,North Dakota State,Away,69,North Dakota,67,Home,,Win,2,4.30,3.47,Division 1
12/12/2015,Oklahoma,Home,96,Oral Roberts,73,Away,,Win,23,10.39,-0.90,Division 1
12/12/2015,Stony Brook,Away,62,Northeastern,75,Home,,Loss,-13,13.38,1.12,Division 1
12/12/2015,Northeastern,Home,75,Stony Brook,62,Away,,Win,13,1.12,13.38,Division 1
12/12/2015,Oklahoma State,Neutral,62,Minnesota,60,,Neutral Site,Win,2,-0.63,-6.00,Division 1
12/12/2015,Minnesota,Neutral,60,Oklahoma State,62,,Neutral Site,Loss,-2,-6.00,-0.63,Division 1
12/12/2015,Oral Roberts,Away,73,Oklahoma,96,Home,,Loss,-23,-0.90,10.39,Division 1
12/12/2015,Belmont Abbey,Away,61,North Carolina-Greensboro,84,Home,,Loss,-23,0.00,-0.75,Non Division 1
12/12/2015,Niagara,Home,79,Long Island University,80,Away,,Loss,-1,-7.55,-0.77,Division 1
12/12/2015,Long Island University,Away,80,Niagara,79,Home,,Win,1,-0.77,-7.55,Division 1
12/12/2015,North Florida,Home,117,Coastal Georgia,71,Away,,Win,46,5.76,0.00,Non Division 1
12/12/2015,Coastal Georgia,Away,71,North Florida,117,Home,,Loss,-46,0.00,5.76,Non Division 1
12/12/2015,North Carolina-Greensboro,Home,84,Belmont Abbey,61,Away,,Win,23,-0.75,0.00,Non Division 1
12/12/2015,Longwood,Away,59,Richmond,77,Home,,Loss,-18,-3.21,2.72,Division 1
12/12/2015,Youngstown State,Away,64,Purdue,95,Home,,Loss,-31,-7.66,13.15,Division 1
12/12/2015,Purdue,Home,95,Youngstown State,64,Away,,Win,31,13.15,-7.66,Division 1
12/12/2015,Sacred Heart,Home,86,Lafayette,90,Away,,Loss,-4,-3.97,-9.00,Division 1
12/12/2015,Lafayette,Away,90,Sacred Heart,86,Home,,Win,4,-9.00,-3.97,Division 1
12/12/2015,Richmond,Home,77,Longwood,59,Away,,Win,18,2.72,-3.21,Division 1
12/12/2015,Portland,Home,81,Sacramento State,73,Away,,Win,8,-2.16,-0.87,Division 1
12/12/2015,Penn State,Home,54,Louisiana-Monroe,50,Away,,Win,4,-3.78,3.39,Division 1
12/12/2015,Louisiana-Monroe,Away,50,Penn State,54,Home,,Loss,-4,3.39,-3.78,Division 1
12/12/2015,Providence,Home,74,Bryant,67,Away,,Win,7,3.91,-11.06,Division 1
12/12/2015,Bryant,Away,67,Providence,74,Home,,Loss,-7,-11.06,3.91,Division 1
12/12/2015,Sacramento State,Away,73,Portland,81,Home,,Loss,-8,-0.87,-2.16,Division 1
12/12/2015,Williams Baptist,Away,66,New Orleans,83,Home,,Loss,-17,0.00,-2.53,Non Division 1
12/12/2015,Mount St. Mary's,Away,63,Maryland-Baltimore County,75,Home,,Loss,-12,-1.94,-8.50,Division 1
12/12/2015,Maryland-Baltimore County,Home,75,Mount St. Mary's,63,Away,,Win,12,-8.50,-1.94,Division 1
12/12/2015,Maryland-Eastern Shore,Away,56,Maryland,77,Home,,Loss,-21,-6.91,9.79,Division 1
12/12/2015,Delaware State,Away,33,Michigan,80,Home,,Loss,-47,-11.13,6.82,Division 1
12/12/2015,Memphis,Home,89,Manhattan,57,Away,,Win,32,6.40,-4.35,Division 1
12/12/2015,Manhattan,Away,57,Memphis,89,Home,,Loss,-32,-4.35,6.40,Division 1
12/12/2015,Marist,Home,69,Delaware,70,Away,,Loss,-1,-7.17,-9.47,Division 1
12/12/2015,Delaware,Away,70,Marist,69,Home,,Win,1,-9.47,-7.17,Division 1
12/12/2015,Louisville,Home,86,Eastern Michigan,53,Away,,Win,33,13.84,2.29,Division 1
12/12/2015,Maryland,Home,77,Maryland-Eastern Shore,56,Away,,Win,21,9.79,-6.91,Division 1
12/12/2015,Marshall,Home,96,Eastern Kentucky,72,Away,,Win,24,1.12,1.42,Division 1
12/12/2015,Eastern Kentucky,Away,72,Marshall,96,Home,,Loss,-24,1.42,1.12,Division 1
12/12/2015,Nevada,Home,79,Drake,71,Away,,Win,8,2.82,-4.66,Division 1
12/12/2015,Drake,Away,71,Nevada,79,Home,,Loss,-8,-4.66,2.82,Division 1
12/12/2015,Missouri-Kansas City,Home,72,Mississippi State,67,Away,,Win,5,-2.84,1.78,Division 1
12/12/2015,New Orleans,Home,83,Williams Baptist,66,Away,,Win,17,-2.53,0.00,Non Division 1
12/12/2015,Northern Iowa,Away,57,New Mexico,76,Home,,Loss,-19,5.09,2.63,Division 1
12/12/2015,New Mexico,Home,76,Northern Iowa,57,Away,,Win,19,2.63,5.09,Division 1
12/12/2015,Michigan State,Home,58,Florida,52,Away,,Win,6,16.38,4.85,Division 1
12/12/2015,Florida,Away,52,Michigan State,58,Home,,Loss,-6,4.85,16.38,Division 1
12/12/2015,Michigan,Home,80,Delaware State,33,Away,,Win,47,6.82,-11.13,Division 1
12/12/2015,Mississippi State,Away,67,Missouri-Kansas City,72,Home,,Loss,-5,1.78,-2.84,Division 1
12/12/2015,Middle Tennessee,Home,88,Auburn,81,Away,,Win,7,4.39,-7.39,Division 1
12/12/2015,Auburn,Away,81,Middle Tennessee,88,Home,,Loss,-7,-7.39,4.39,Division 1
12/12/2015,Duquesne,Away,67,Saint Francis (PA),65,Home,,Win,2,1.70,-2.37,Division 1
12/12/2015,UC-Irvine,Away,73,Utah State,63,Home,,Win,10,5.21,1.84,Division 1
12/12/2015,Toledo,Home,64,Oakland,76,Away,,Loss,-12,5.88,7.41,Division 1
12/12/2015,Oakland,Away,76,Toledo,64,Home,,Win,12,7.41,5.88,Division 1
12/12/2015,Virginia Military Institute,Home,62,Navy,68,Away,,Loss,-6,-6.10,2.88,Division 1
12/12/2015,Navy,Away,68,Virginia Military Institute,62,Home,,Win,6,2.88,-6.10,Division 1
12/12/2015,Utah State,Home,63,UC-Irvine,73,Away,,Loss,-10,1.84,5.21,Division 1
12/12/2015,Kansas State,Away,68,Texas A&M,78,Home,,Loss,-10,2.00,10.38,Division 1
12/12/2015,Texas,Home,84,North Carolina,82,Away,,Win,2,3.70,12.76,Division 1
12/12/2015,North Carolina,Away,82,Texas,84,Home,,Loss,-2,12.76,3.70,Division 1
12/12/2015,Texas-San Antonio,Home,79,Texas A&M-Corpus Christi,85,Away,,Loss,-6,-11.72,4.67,Division 1
12/12/2015,Texas A&M-Corpus Christi,Away,85,Texas-San Antonio,79,Home,,Win,6,4.67,-11.72,Division 1
12/12/2015,Texas A&M,Home,78,Kansas State,68,Away,,Win,10,10.38,2.00,Division 1
12/12/2015,Marquette,Away,57,Wisconsin,55,Home,,Win,2,2.09,4.27,Division 1
12/12/2015,Wichita State,Home,67,Utah,50,Away,,Win,17,13.97,8.47,Division 1
12/12/2015,Utah,Away,50,Wichita State,67,Home,,Loss,-17,8.47,13.97,Division 1
12/12/2015,Xavier,Home,65,Cincinnati,55,Away,,Win,10,10.21,10.31,Division 1
12/12/2015,Cincinnati,Away,55,Xavier,65,Home,,Loss,-10,10.31,10.21,Division 1
12/12/2015,Wisconsin,Home,55,Marquette,57,Away,,Loss,-2,4.27,2.09,Division 1
12/12/2015,Eastern Illinois,Away,57,Western Illinois,64,Home,,Loss,-7,-2.27,-0.37,Division 1
12/12/2015,Washington,Home,92,Montana,62,Away,,Win,30,3.59,5.38,Division 1
12/12/2015,Montana,Away,62,Washington,92,Home,,Loss,-30,5.38,3.59,Division 1
12/12/2015,Western Michigan,Home,101,Marygrove,59,Away,,Win,42,-0.33,0.00,Non Division 1
12/12/2015,Marygrove,Away,59,Western Michigan,101,Home,,Loss,-42,0.00,-0.33,Non Division 1
12/12/2015,Western Illinois,Home,64,Eastern Illinois,57,Away,,Win,7,-0.37,-2.27,Division 1
12/12/2015,Tennessee State,Neutral,64,Grambling,52,,Neutral Site,Win,12,4.80,-6.00,Division 1
12/12/2015,South Carolina State,Home,81,Jacksonville,74,Away,,Win,7,0.12,0.41,Division 1
12/12/2015,Jacksonville,Away,74,South Carolina State,81,Home,,Loss,-7,0.41,0.12,Division 1
12/12/2015,Siena,Home,78,Albany (NY),70,Away,,Win,8,5.38,9.97,Division 1
12/12/2015,Mississippi,Away,75,Southeast Missouri State,64,Home,,Win,11,3.09,-10.62,Division 1
12/12/2015,South Dakota,Home,67,Cal State Bakersfield,77,Away,,Loss,-10,-2.94,9.84,Division 1
12/12/2015,Cal State Bakersfield,Away,77,South Dakota,67,Home,,Win,10,9.84,-2.94,Division 1
12/12/2015,Saint Louis,Home,75,Alabama A&M,58,Away,,Win,17,-6.22,-2.28,Division 1
12/12/2015,Alabama A&M,Away,58,Saint Louis,75,Home,,Loss,-17,-2.28,-6.22,Division 1
12/12/2015,Saint Francis (PA),Home,65,Duquesne,67,Away,,Loss,-2,-2.37,1.70,Division 1
12/12/2015,Albany (NY),Away,70,Siena,78,Home,,Loss,-8,9.97,5.38,Division 1
12/12/2015,Santa Clara,Home,73,Pacific Union,66,Away,,Win,7,-6.10,0.00,Non Division 1
12/12/2015,Pacific Union,Away,66,Santa Clara,73,Home,,Loss,-7,0.00,-6.10,Non Division 1
12/12/2015,Stanford,Home,64,Dartmouth,50,Away,,Win,14,-0.77,0.11,Division 1
12/12/2015,Dartmouth,Away,50,Stanford,64,Home,,Loss,-14,0.11,-0.77,Division 1
12/12/2015,Southern Utah,Home,79,Bristol University,41,Away,,Win,38,-10.33,0.00,Non Division 1
12/12/2015,Grambling,Neutral,52,Tennessee State,64,,Neutral Site,Loss,-12,-6.00,4.80,Division 1
12/12/2015,Stephen F. Austin,Home,86,Arkansas Tech,48,Away,,Win,38,17.56,0.00,Non Division 1
12/12/2015,Arkansas Tech,Away,48,Stephen F. Austin,86,Home,,Loss,-38,0.00,17.56,Non Division 1
12/12/2015,Southern Illinois,Home,74,North Texas,66,Away,,Win,8,4.09,-3.72,Division 1
12/12/2015,North Texas,Away,66,Southern Illinois,74,Home,,Loss,-8,-3.72,4.09,Division 1
12/12/2015,Southeast Missouri State,Home,64,Mississippi,75,Away,,Loss,-11,-10.62,3.09,Division 1
12/12/2015,Bristol University,Away,41,Southern Utah,79,Home,,Loss,-38,0.00,-10.33,Non Division 1
12/12/2015,Southern Illinois-Edwardsville,Home,74,Portland State,64,Away,,Win,10,-8.18,-0.03,Division 1
12/12/2015,Portland State,Away,64,Southern Illinois-Edwardsville,74,Home,,Loss,-10,-0.03,-8.18,Division 1
12/12/2015,Colorado,Home,92,Brigham Young,83,Away,,Win,9,5.33,11.39,Division 1
12/12/2015,Brigham Young,Away,83,Colorado,92,Home,,Loss,-9,11.39,5.33,Division 1
12/12/2015,Ohio,Away,76,Cleveland State,67,Home,,Win,9,3.85,-6.94,Division 1
12/12/2015,Connecticut,Home,75,Ohio State,55,Away,,Win,20,10.32,2.42,Division 1
12/12/2015,NJIT,Away,56,Columbia,65,Home,,Loss,-9,0.94,6.97,Division 1
12/12/2015,Columbia,Home,65,NJIT,56,Away,,Win,9,6.97,0.94,Division 1
12/12/2015,Texas Southern,Away,71,Central Michigan,79,Home,,Loss,-8,2.66,3.45,Division 1
12/12/2015,Central Michigan,Home,79,Texas Southern,71,Away,,Win,8,3.45,2.66,Division 1
12/12/2015,Florida Atlantic,Away,61,Central Florida,75,Home,,Loss,-14,-7.70,-3.10,Division 1
12/12/2015,Cleveland State,Home,67,Ohio,76,Away,,Loss,-9,-6.94,3.85,Division 1
12/12/2015,Rider,Away,82,Charleston Southern,72,Home,,Win,10,-1.39,-3.57,Division 1
12/12/2015,Charleston Southern,Home,72,Rider,82,Away,,Loss,-10,-3.57,-1.39,Division 1
12/12/2015,DePaul,Home,44,Arkansas-Little Rock,66,Away,,Loss,-22,-7.52,11.30,Division 1
12/12/2015,Arkansas-Little Rock,Away,66,DePaul,44,Home,,Win,22,11.30,-7.52,Division 1
12/12/2015,Dayton,Home,59,Chattanooga,61,Away,,Loss,-2,7.38,9.21,Division 1
12/12/2015,Evansville,Home,95,Mississippi Valley State,60,Away,,Win,35,8.97,-11.74,Division 1
12/12/2015,Detroit Mercy,Home,95,Bowling Green State,80,Away,,Win,15,0.90,-1.60,Division 1
12/12/2015,Bowling Green State,Away,80,Detroit Mercy,95,Home,,Loss,-15,-1.60,0.90,Division 1
12/12/2015,IUPUI,Away,65,Creighton,90,Home,,Loss,-25,-5.66,6.30,Division 1
12/12/2015,Creighton,Home,90,IUPUI,65,Away,,Win,25,6.30,-5.66,Division 1
12/12/2015,Ohio State,Away,55,Connecticut,75,Home,,Loss,-20,2.42,10.32,Division 1
12/12/2015,Chattanooga,Away,61,Dayton,59,Home,,Win,2,9.21,7.38,Division 1
12/12/2015,Western Carolina,Away,54,Davidson,87,Home,,Loss,-33,-0.18,1.31,Division 1
12/12/2015,Davidson,Home,87,Western Carolina,54,Away,,Win,33,1.31,-0.18,Division 1
12/12/2015,Central Florida,Home,75,Florida Atlantic,61,Away,,Win,14,-3.10,-7.70,Division 1
12/12/2015,Arkansas-Monticello,Away,71,Arkansas State,104,Home,,Loss,-33,0.00,-2.29,Non Division 1
12/12/2015,Tennessee Tech,Away,57,Arkansas,83,Home,,Loss,-26,3.07,3.47,Division 1
12/12/2015,Arkansas,Home,83,Tennessee Tech,57,Away,,Win,26,3.47,3.07,Division 1
12/12/2015,Pepperdine,Away,72,Ball State,63,Home,,Win,9,2.23,3.73,Division 1
12/12/2015,Ball State,Home,63,Pepperdine,72,Away,,Loss,-9,3.73,2.23,Division 1
